record_id	sequenceID	organism	Class	Superorder	Order	Family	Genus	virus_genus	target_version	target_name	scaffold	extract_start	extract_end	sequence_length	assigned_name	assigned_gene	orientation	bitscore	identity
67117	Dependo_67117_Cavia	Cavia_aperea	Mammalia	Euarchontoglires	Rodentia	Caviidae	Cavia	Dependoparvovirus	CavAp1.0	GCA_000688575.1_CavAp1.0_genomic.fna	AVPZ01000211.1	20591520	20592092	573	Adeno-associated-virus-4	NS	+	120	37.629
67119	Dependo_67119_Cricetulus	Cricetulus_griseus	Mammalia	Euarchontoglires	Rodentia	Cricetidae	Cricetulus	Dependoparvovirus	CHO-K1-v1	CHO-K1-v1.scaffolds.fasta	gi|351516662|ref|NW_003614887.1|	207734	208063	330	Bat-adeno-associated-virus-YNM	NS	-	65.1	37.607
67129	Dependo_67129_Equus	Equus_burchellii_boehmi	Mammalia	Laurasiatheria	Perissodactyla	Equidae	Equus	Dependoparvovirus	Henan_16MAR2017	Equus_burchellii_boehmi.cns.fa	chrX	77091065	77091244	180	Adeno-associated-virus-5	NS	-	73.6	63.462
67130	Dependo_67130_Equus	Equus_grevyi	Mammalia	Laurasiatheria	Perissodactyla	Equidae	Equus	Dependoparvovirus	Henan_16MAR2017	Equus_grevyi.cns.fa	chrX	77091065	77091244	180	Adeno-associated-virus-5	NS	-	73.6	63.462
67131	Dependo_67131_Equus	Equus_zebra_hartmannae	Mammalia	Laurasiatheria	Perissodactyla	Equidae	Equus	Dependoparvovirus	Henan_16MAR2017	Equus_zebra_hartmannae.cns.fa	chrX	77091065	77091244	180	Adeno-associated-virus-5	NS	-	73.6	63.462
67173	Dependo_67173_Chlamydotis	Chlamydotis_macqueenii	Aves	Neognathae	Gruiformes	Otididae	Chlamydotis	Dependoparvovirus	ASM69519v1	187382_ref_ASM69519v1_chrUn.fa	gi|702198602|ref|NW_010471406.1|	7671	8012	342	Goose-parvovirus	NS	+	114	54.867
67195	Dependo_67195_Mus	Mus_musculus	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	Dependoparvovirus	goldenpath_mm9	chr3.fa	chr3	12019917	12020696	780	Adeno-associated-virus-2	NS	-	110	32.8
683	Dependo_683_Manacus	Manacus_vitellinus	Aves	Neognathae	Passeriformes	Pipridae	Manacus	Dependoparvovirus	28/10/2011	Manacus_vitellinus.scaf.noBacterial.fa	scaffold270	152406	153343	258	Muscovy-duck-parvovirus	VP	-	88.6	57.895
68328	Dependo_68328_Equus	Equus_asinus_somalicus	Mammalia	Laurasiatheria	Perissodactyla	Equidae	Equus	Dependoparvovirus	Henan_21MAR2017	Equus_asinus_somalicus.cns.fa	scaffold41305	25182	25361	180	Adeno-associated-virus-5	NS	-	73.6	63.462
68330	Dependo_68330_Equus	Equus_kiang	Mammalia	Laurasiatheria	Perissodactyla	Equidae	Equus	Dependoparvovirus	Henan_21MAR2017	Equus_kiang.cns.fa	scaffold41305	25182	25361	180	Adeno-associated-virus-5	NS	-	73.6	63.462
68348	Dependo_68348_Parus	Parus_major	Aves	Neognathae	Passeriformes	Paridae	Parus	Dependoparvovirus	1.0.3	9157_ref_Parus_major1.0.3_chr4.fa	gi|996767195|ref|NC_029271.1|	13079961	13080245	285	Bat-adeno-associated-virus-YNM	VP	+	76.6	46.392
68372	Dependo_68372_Lepidothrix	Lepidothrix_coronata	Aves	Neognathae	Passeriformes	Pipridae	Lepidothrix	Dependoparvovirus	1	GCA_001604755.1_Lepidothrix_coronata-1.0_genomic.fa	KV388172.1	3627525	3628402	878	Muscovy-duck-parvovirus	VP	+	90.9	58.442
68373	Dependo_68373_Mus	Mus_musculus	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	Dependoparvovirus	goldenpath_mm9	chr3.fa	chr3	12017000	12017943	944	Adeno-associated-virus-5	VP	-	110	33.208
69051	Dependo_69051_Castor	Castor_canadensis	Mammalia	Euarchontoglires	Rodentia	Castoridae	Castor	Dependoparvovirus	CasCan_v1	GCF_001984765.1_C.can_genome_v1.0_genomic.fna	NW_017878519.1	189555	190100	546	Bovine-adeno-associated-virus	NS	+	156	45.833
69052	Dependo_69052_Equus	Equus_asinus_somalicus	Mammalia	Laurasiatheria	Perissodactyla	Equidae	Equus	Dependoparvovirus	Henan_21MAR2017	Equus_asinus_somalicus.cns.fa	scaffold15255	44734	44907	174	Adeno-associated-virus-2	NS	-	62.4	49.153
69054	Dependo_69054_Equus	Equus_hemionus	Mammalia	Laurasiatheria	Perissodactyla	Equidae	Equus	Dependoparvovirus	Henan_21MAR2017	Equus_hemionus.cns.fa	scaffold15255	44734	44907	174	Adeno-associated-virus-2	NS	-	62.4	49.153
69055	Dependo_69055_Equus	Equus_kiang	Mammalia	Laurasiatheria	Perissodactyla	Equidae	Equus	Dependoparvovirus	Henan_21MAR2017	Equus_kiang.cns.fa	scaffold15255	44734	44907	174	Adeno-associated-virus-2	NS	-	62.4	49.153
69061	Dependo_69061_Mus	Mus_musculus	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	Dependoparvovirus	goldenpath_mm9	chr8.fa	chr8	95687607	95687903	297	Adeno-associated-virus-1	NS	-	65.9	46.914
69062	Dependo_69062_Parus	Parus_major	Aves	Neognathae	Passeriformes	Paridae	Parus	Dependoparvovirus	1.0.3	9157_ref_Parus_major1.0.3_chr6.fa	gi|996767191|ref|NC_029275.1|	14119027	14119350	324	Adeno-associated-virus-1	VP	-	70.5	42.574
69063	Dependo_69063_Passer	Passer_domesticus	Aves	Neognathae	Passeriformes	Passeridae	Passer	Dependoparvovirus	Passer_domesticus-1.0	GCA_001700915.1_Passer_domesticus-1.0_genomic.fna	CM004533.1	12242012	12242338	327	Snake-adeno-associated-virus	VP	-	66.6	39.806
69071	Dependo_69071_Lycaon	Lycaon_pictus	Mammalia	Laurasiatheria	Carnivora	Canidae	Lycaon	Dependoparvovirus	LycPicSAfr1.0	GCA_001887905.1_LycPicSAfr1.0_genomic.fna	CM007562.1	9266116	9266478	363	Adeno-associated-virus-5	VP	-	154	60.331
69147	Dependo_69147_Cavia	Cavia_aperea	Mammalia	Euarchontoglires	Rodentia	Caviidae	Cavia	Dependoparvovirus	CavAp1.0	GCA_000688575.1_CavAp1.0_genomic.fna	AVPZ01000289.1	10616751	10618195	1445	Bovine-adeno-associated-virus	NS	+	169	52.98
69198	Dependo_69198_Equus	Equus_ferus_przewalskii	Mammalia	Laurasiatheria	Perissodactyla	Equidae	Equus	Dependoparvovirus	ncbi_9798_15Dec2014	9798_ref_Burgud_chrUn.fa	gi|662821819|ref|NW_007675382.1|	48184	48417	234	Adeno-associated-virus-2	NS	-	73.9	47.945
69199	Dependo_69199_Equus	Equus_hemionus	Mammalia	Laurasiatheria	Perissodactyla	Equidae	Equus	Dependoparvovirus	Henan_21MAR2017	Equus_hemionus.cns.fa	scaffold41305	25182	25340	159	Adeno-associated-virus-5	NS	-	71.2	62.745
70005	Dependo_70005_Ammotragus	Ammotragus_lervia	Mammalia	Laurasiatheria	Unclassified	Bovidae	Ammotragus	Dependoparvovirus	NAZ_v1.0	GCA_002201775.1_A_lervia_NAZ_v1.0_genomic.fna	NIVO01011144.1	204621	204845	225	Avian-adeno-associated-virus-ATCC-VR-865	NS	-	79.7	50.685
702	Dependo_702_Chlamydotis	Chlamydotis_undulata	Aves	Neognathae	Gruiformes	Otididae	Chlamydotis	Dependoparvovirus	bgi_2011-10-28	Chlamydotis_undulata.scaf.noBacterial.fa	scaffold13103	7671	8012	342	Goose-parvovirus	NS	+	114	54.867
703	Dependo_703_Chlamydotis	Chlamydotis_undulata	Aves	Neognathae	Gruiformes	Otididae	Chlamydotis	Dependoparvovirus	bgi_2011-10-28	Chlamydotis_undulata.scaf.noBacterial.fa	scaffold13103	415	951	537	Goose-parvovirus	NS	+	127	42.781
705	Dependo_705_Colobus	Colobus_angolensis_palliatus	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Colobus	Dependoparvovirus	ncbi_100_2015	336983_ref_Cang.pa_1.0_chrUn.fa	gi|786079843|ref|NW_012115044.1|	2545921	2546370	450	Adeno-associated-virus-2	NS	-	300	93.333
706	Dependo_706_Cricetulus	Cricetulus_griseus	Mammalia	Euarchontoglires	Rodentia	Cricetidae	Cricetulus	Dependoparvovirus	goldenpath_criGri1	criGri1.fa	KE377271	1016002	1016331	330	Bat-adeno-associated-virus-YNM	NS	-	65.1	37.607
708	Dependo_708_Egretta	Egretta_garzetta	Aves	Neognathae	Pelecaniformes	Ardeidae	Egretta	Dependoparvovirus	bgi_2011-10-28	Egretta_garzetta.scaf.noBacterial.fa	scaffold81	2266872	2267294	423	Avian-adeno-associated-virus-strain-DA-1	NS	+	96.7	39.726
709	Dependo_709_Eidolon	Eidolon_helvum	Mammalia	Laurasiatheria	Chiroptera	Pteropodidae	Eidolon	Dependoparvovirus	GCA_000465285.1	GCA_000465285.1_ASM46528v1_genomic.fa	KE761265.1	27583	27879	297	Muscovy-duck-parvovirus	NS	+	95.9	52.632
714	Dependo_714_Mesocricetus	Mesocricetus_auratus	Mammalia	Euarchontoglires	Rodentia	Cricetidae	Mesocricetus	Dependoparvovirus	broad_1.1_april_2013	Mesocricetus_unplaced.scaf.fa_21.fa	gi|472278377|gb|KB708216.1|	1569487	1569924	438	Adeno-associated-virus-4	NS	+	82.8	36.709
716	Dependo_716_Mus	Mus_musculus	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	Dependoparvovirus	goldenpath_mm10	chr8.fa	chr8	93163708	93164004	297	Adeno-associated-virus-1	NS	-	65.9	46.914
718	Dependo_718_Panthera	Panthera_tigris_altaica	Mammalia	Laurasiatheria	Carnivora	Felidae	Panthera	Dependoparvovirus	ncbi_100_2014-03	74533_ref_PanTig1.0_chrUn.fa	gi|589288889|ref|NW_006712088.1|	732706	732855	150	Muscovy-duck-parvovirus	NS	-	64.7	62
719	Dependo_719_Procavia	Procavia_capensis	Mammalia	Afrotheria	Hyracoidea	Procaviidae	Procavia	Dependoparvovirus	goldenpath_proCap1	proCap1.fa	scaffold_19252	22396	23322	927	Bovine-adeno-associated-virus	NS	-	238	52.846
720	Dependo_720_Pterocles	Pterocles_gutturalis	Aves	Neognathae	Ciconiiformes	Pteroclidae	Pterocles	Dependoparvovirus	bgi_2011-10-28	Pterocles_guturalis.scaf.noBacterial.fa	scaffold23885	46304	46423	120	Muscovy-duck-parvovirus	NS	+	62	62.5
722	Dependo_722_Pteropus	Pteropus_alecto	Mammalia	Laurasiatheria	Chiroptera	Pteropodidae	Pteropus	Dependoparvovirus	broad_1.0_april_2012	unplaced.scaf.fa_10.fa	gi|431908567|gb|KB030662.1|	2359518	2359865	348	Muscovy-duck-parvovirus	NS	+	85.9	75.472
723	Dependo_723_Pteropus	Pteropus_vampyrus	Mammalia	Laurasiatheria	Chiroptera	Pteropodidae	Pteropus	Dependoparvovirus	goldenpath_pteVam1	pteVam1.fa	scaffold_4823	93847	94005	159	Muscovy-duck-parvovirus	NS	-	90.1	77.358
724	Dependo_724_Rattus	Rattus_norvegicus	Mammalia	Euarchontoglires	Rodentia	Muridae	Rattus	Dependoparvovirus	goldenpath_rn6	rn6.fa_3.fa	chr2	91608103	91608417	315	Adeno-associated-virus-4	NS	+	84.3	45.283
725	Dependo_725_Rattus	Rattus_norvegicus	Mammalia	Euarchontoglires	Rodentia	Muridae	Rattus	Dependoparvovirus	goldenpath_rn6	rn6.fa_3.fa	chr2	91676681	91676995	315	Adeno-associated-virus-4	NS	+	84.3	45.283
727	Dependo_727_Rousettus	Rousettus_aegyptiacus	Mammalia	Laurasiatheria	Chiroptera	Pteropodidae	Rousettus	Dependoparvovirus	2	9407_ref_Raegyp2.0_chrUn.fa	gi|1009285593|ref|NW_015493921.1|	5809436	5809720	285	Muscovy-duck-parvovirus	NS	-	96.3	66.667
728	Dependo_728_Sarcophilus	Sarcophilus_harrisii	Mammalia	Unclassified	Dasyuromorphia	Dasyuridae	Sarcophilus	Dependoparvovirus	goldenpath_sarHar1	sarHar1.fa_4.fa	chr3_GL849911_random	2300983	2301111	129	Adeno-associated-virus-5	NS	-	68.9	62.791
731	Dependo_731_Acanthisitta	Acanthisitta_chloris	Aves	Neognathae	Passeriformes	Acanthisittidae	Acanthisitta	Dependoparvovirus	bgi_2011-10-28	Acanthisitta_chloris.scaf.noBacterial.fa	scaffold6994	79163	79330	168	Snake-adeno-associated-virus	VP	-	63.5	58.182
732	Dependo_732_Camelus	Camelus_bactrianus	Mammalia	Laurasiatheria	Unclassified	Camelidae	Camelus	Dependoparvovirus	MBC_1.0	9837_ref_Ca_bactrianus_MBC_1.0_chrUn.fa	gi|741191286|ref|NW_011513264.1|	554188	554397	210	Muscovy-duck-parvovirus	VP	-	74.7	53.521
733	Dependo_733_Camelus	Camelus_dromedarius	Mammalia	Laurasiatheria	Unclassified	Camelidae	Camelus	Dependoparvovirus	ncbi_GCF_000767585_2015-05-14	9838_ref_PRJNA234474_Ca_dromedarius_V1.0_chrUn.fa	gi|742338961|ref|NW_011591754.1|	31394	31603	210	Muscovy-duck-parvovirus	VP	-	75.1	53.521
734	Dependo_734_Camelus	Camelus_ferus	Mammalia	Laurasiatheria	Unclassified	Camelidae	Camelus	Dependoparvovirus	bacsac_1.0_april_2013	Camelus_f.unplaced.scaf.fa_14.fa	gi|429342667|gb|KB017125.1|	3396540	3396749	210	Muscovy-duck-parvovirus	VP	-	75.1	53.521
736	Dependo_736_Cavia	Cavia_porcellus	Mammalia	Euarchontoglires	Rodentia	Caviidae	Cavia	Dependoparvovirus	goldenpath_cavPor3	cavPor3.fa	scaffold_68	509042	509263	222	Adeno-associated-virus-5	VP	-	85.1	63.768
738	Dependo_738_Chinchilla	Chinchilla_lanigera	Mammalia	Euarchontoglires	Rodentia	Chinchillidae	Chinchilla	Dependoparvovirus	broad_v0_2012	C_lanigera_v0.assembly.fasta_12.fa	scaffold00035	13652894	13653220	327	Adeno-associated-virus-5	VP	-	115	54.128
740	Dependo_740_Daubentonia	Daubentonia_madagascariensis	Mammalia	Euarchontoglires	Primates	Daubentoniidae	Daubentonia	Dependoparvovirus	broad_1.0_oct_2012	AGTM01.fasta_34.fa	gi|368868552|gb|AGTM011892775.1|	686	1165	480	Adeno-associated-virus-4	VP	+	161	51.266
741	Dependo_741_Daubentonia	Daubentonia_madagascariensis	Mammalia	Euarchontoglires	Primates	Daubentoniidae	Daubentonia	Dependoparvovirus	broad_1.0_oct_2012	AGTM01.fasta_4.fa	gi|370174340|gb|AGTM010595279.1|	39	401	363	Snake-adeno-associated-virus	VP	+	120	49.587
744	Dependo_744_Heterocephalus	Heterocephalus_glaber	Mammalia	Euarchontoglires	Rodentia	Bathyergidae	Heterocephalus	Dependoparvovirus	goldenpath_hetGla2	hetGla2.fa_2.fa	JH602066	7341415	7341981	567	Avian-adeno-associated-virus-ATCC-VR-865	VP	-	72.4	51.899
745	Dependo_745_Heterocephalus	Heterocephalus_glaber	Mammalia	Euarchontoglires	Rodentia	Bathyergidae	Heterocephalus	Dependoparvovirus	goldenpath_hetGla2	hetGla2.fa_3.fa	JH602093	17087384	17087614	231	Adeno-associated-virus-5	VP	-	92	63.291
747	Dependo_747_Megaderma	Megaderma_lyra	Mammalia	Laurasiatheria	Chiroptera	Megadermatidae	Megaderma	Dependoparvovirus	ncbi_AWHB00000000.1_2015-05	AWHB01.2.fsa_nt.fa	gi|538726583|gb|AWHB01269093.1|	27	251	225	Adeno-associated-virus-2	VP	+	79.3	52.857
748	Dependo_748_Megaderma	Megaderma_lyra	Mammalia	Laurasiatheria	Chiroptera	Megadermatidae	Megaderma	Dependoparvovirus	ncbi_AWHB00000000.1_2015-05	AWHB01.3.fsa_nt.fa	gi|538561164|gb|AWHB01434492.1|	2	211	210	Goose-parvovirus	VP	-	90.9	60
754	Dependo_754_Octodon	Octodon_degus	Mammalia	Euarchontoglires	Rodentia	Octodontidae	Octodon	Dependoparvovirus	broad_1.0_july_2012	O_degus_v0.assembly.fasta_10.fa	scaffold00034	16377593	16377916	324	Adeno-associated-virus-5	VP	-	93.6	49.074
756	Dependo_756_Opisthocomus	Opisthocomus_hoazin	Aves	Neognathae	Opisthocomiformes	Opisthocomidae	Opisthocomus	Dependoparvovirus	bgi_2011-10-28	Ophisthocomus_hoazin.scaf.noBacterial.fa	scaffold101	294383	294586	204	Adeno-associated-virus-5	VP	-	70.5	53.125
760	Dependo_760_Procavia	Procavia_capensis	Mammalia	Afrotheria	Hyracoidea	Procaviidae	Procavia	Dependoparvovirus	goldenpath_proCap1	proCap1.fa	scaffold_6934	37881	38060	180	Adeno-associated-virus-2	VP	-	86.3	66.667
761	Dependo_761_Procavia	Procavia_capensis	Mammalia	Afrotheria	Hyracoidea	Procaviidae	Procavia	Dependoparvovirus	goldenpath_proCap1	proCap1.fa	scaffold_6934	39510	39620	111	Adeno-associated-virus-8	VP	+	72.4	83.784
764	Dependo_764_Pseudopodoces	Pseudopodoces_humilis	Aves	Neognathae	Passeriformes	Paridae	Pseudopodoces	Dependoparvovirus	1	181119_ref_PseHum1.0_chrUn.fa	gi|539359160|ref|NW_005087579.1|	9622401	9622691	291	Bat-adeno-associated-virus-YNM	VP	+	80.5	46.939
765	Dependo_765_Pseudopodoces	Pseudopodoces_humilis	Aves	Neognathae	Passeriformes	Paridae	Pseudopodoces	Dependoparvovirus	1	181119_ref_PseHum1.0_chrUn.fa	gi|539359177|ref|NW_005087562.1|	13436822	13437160	339	Adeno-associated-virus-3	VP	-	66.6	40.594
768	Dependo_768_Sarcophilus	Sarcophilus_harrisii	Mammalia	Unclassified	Dasyuromorphia	Dasyuridae	Sarcophilus	Dependoparvovirus	goldenpath_sarHar1	sarHar1.fa_3.fa	chr3_GL849578_random	682378	682512	135	Adeno-associated-virus-5	VP	+	62.4	56.818
78045	Dependo_78045_Neovison	Neovison_vison	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Neovison	Dependoparvovirus	NNQGG.v01	GCA_900108605.1_NNQGG.v01_genomic.fna	FNWR01000628.1	255588	255935	348	Bovine-adeno-associated-virus	NS	+	79	38
78534	Dependo_78534_Callorhinus	Callorhinus_ursinus	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	Dependoparvovirus	ASM326570v1	GCA_003265705.1_ASM326570v1_genomic.fna	KZ836403.1	1669140	1669295	156	Goose-parvovirus	NS	+	79.7	66.667
78543	Dependo_78543_Gulo	Gulo_gulo	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Gulo	Dependoparvovirus	Gulo_2.2	GCA_900006375.1_Gulo_2.2_genomic.fna	CYRY01002055.1	44039	44203	165	Goose-parvovirus	NS	-	72.4	59.259
78544	Dependo_78544_Hippopotamus	Hippopotamus_amphibius	Mammalia	Laurasiatheria	Unclassified	Hippopotamidae	Hippopotamus	Dependoparvovirus	ASM299558v1	GCA_002995585.1_ASM299558v1_genomic.fna	NKPW01018758.1	3128	3325	198	Goose-parvovirus	NS	+	62.8	46.97
78557	Dependo_78557_Canis	Canis_lupus_dingo	Mammalia	Laurasiatheria	Carnivora	Canidae	Canis	Dependoparvovirus	ASM325472v1	GCA_003254725.1_ASM325472v1_genomic.fna	QKWQ01002355.1	21722204	21722566	363	Adeno-associated-virus-5	VP	+	155	60.331
78565	Dependo_78565_Desmodus	Desmodus_rotundus	Mammalia	Laurasiatheria	Chiroptera	Phyllostomidae	Desmodus	Dependoparvovirus	GCA_002940915	GCA_002940915.1_ASM294091v1_genomic.fna	KZ672546.1	4429115	4429471	357	Adeno-associated-virus-5	NS	+	81.6	39.669
78570	Dependo_78570_Empidonax	Empidonax_traillii	Aves	Neognathae	Passeriformes	Tyrannidae	Empidonax	Dependoparvovirus	GCA_003031625	GCA_003031625.1_ASM303162v1_genomic.fna	PWAB01000205.1	166712	167673	962	Muscovy-duck-parvovirus	VP	+	103	64
78575	Dependo_78575_Limosa	Limosa_lapponica_baueri	Aves	Neognathae	Charadriiformes	Scolopacidae	Limosa	Dependoparvovirus	Godwit_v1	GCA_002844005.1_Godwit_v1_genomic.fna	KZ506672.1	130723	130836	114	Goose-parvovirus	VP	-	62.8	71.053
78578	Dependo_78578_Neophocaena	Neophocaena_asiaeorientalis	Mammalia	Laurasiatheria	Cetacea	Phocoenidae	Neophocaena	Dependoparvovirus	V1	GCF_003031525.1_Neophocaena_asiaeorientalis_V1_genomic.fna	NW_020174566.1	385931	386296	366	Adeno-associated-virus-2	NS	+	93.2	44
78590	Dependo_78590_Vulpes	Vulpes_vulpes	Mammalia	Laurasiatheria	Carnivora	Canidae	Vulpes	Dependoparvovirus	VulVul2.2	GCA_003160815.1_VulVul2.2_genomic.fna	NBDQ01000042.1	5766666	5766896	231	Adeno-associated-virus-5	VP	-	109	64.935
788	Dependo_788_Gekko	Gekko_japonicus	Unclassified	Lepidosauria	Squamata	Gekkonidae	Gekko	Dependoparvovirus	V1.1	146911_ref_Gekko_japonicus_V1.1_chrUn.fa	gi|972885930|ref|NW_015177013.1|	278010	278213	126	Adeno-associated-virus-2	NS	-	63.2	58.333
822	Dependo_822_Pelecanus	Pelecanus_crispus	Aves	Neognathae	Pelecaniformes	Pelecanidae	Pelecanus	Dependoparvovirus	bgi_2011-10-28	Pelecanus_crispus.scaf.noBacterial.fa	scaffold1346	88329	88700	258	Adeno-associated-virus-8	NS	+	143	66.279
839	Dependo_839_Tetraodon	Tetraodon_nigroviridis	Actinopteri	Unclassified	Tetraodontiformes	Tetraodontidae	Tetraodon	Dependoparvovirus	TETRAODON8	Tetraodon_nigroviridis.TETRAODON8.dna.nonchromosomal.fa	Un_random	94959310	94959903	498	Adeno-associated-virus-5	NS	-	111	39.007
127793	Erythro_127793_Dolichotis	Dolichotis_patagonum	Mammalia	Euarchontoglires	Rodentia	Caviidae	Dolichotis	Erythroparvovirus	DolPat_v1	GCA_004027295.1_DolPat_v1_BIUU_genomic.fna	PVJX010011861.1	30224	30983	760	Human-erythrovirus-V9	NS	+	151	44.828
127829	Erythro_127829_Hyaena	Hyaena_hyaena	Mammalia	Laurasiatheria	Carnivora	Hyaenidae	Hyaena	Erythroparvovirus	HyaHya_v1	GCA_004023945.1_HyaHya_v1_BIUU_genomic.fna	PITC01179570.1	1	267	267	Human-erythrovirus-V9	VP	-	68.9	53.846
127830	Erythro_127830_Hyaena	Hyaena_hyaena	Mammalia	Laurasiatheria	Carnivora	Hyaenidae	Hyaena	Erythroparvovirus	HyaHya_v1	GCA_004023945.1_HyaHya_v1_BIUU_genomic.fna	PITC01120160.1	2	364	363	Human-parvovirus-B19	VP	+	134	54.464
127831	Erythro_127831_Hyaena	Hyaena_hyaena	Mammalia	Laurasiatheria	Carnivora	Hyaenidae	Hyaena	Erythroparvovirus	HyaHya_v1	GCA_004023945.1_HyaHya_v1_BIUU_genomic.fna	PITC01131080.1	67	381	315	Human-erythrovirus-V9	VP	-	119	52.381
127832	Erythro_127832_Hyaena	Hyaena_hyaena	Mammalia	Laurasiatheria	Carnivora	Hyaenidae	Hyaena	Erythroparvovirus	HyaHya_v1	GCA_004023945.1_HyaHya_v1_BIUU_genomic.fna	PITC01157949.1	6	299	294	Human-parvovirus-B19	VP	+	72.8	35.714
127833	Erythro_127833_Hyaena	Hyaena_hyaena	Mammalia	Laurasiatheria	Carnivora	Hyaenidae	Hyaena	Erythroparvovirus	HyaHya_v1	GCA_004023945.1_HyaHya_v1_BIUU_genomic.fna	PITC01209875.1	2	238	237	Human-erythrovirus-V9	VP	+	86.7	53.521
127835	Erythro_127835_Hyaena	Hyaena_hyaena	Mammalia	Laurasiatheria	Carnivora	Hyaenidae	Hyaena	Erythroparvovirus	HyaHya_v1	GCA_004023945.1_HyaHya_v1_BIUU_genomic.fna	PITC01158965.1	1	291	291	Human-parvovirus-B19	VP	-	107	53.933
127836	Erythro_127836_Hyaena	Hyaena_hyaena	Mammalia	Laurasiatheria	Carnivora	Hyaenidae	Hyaena	Erythroparvovirus	HyaHya_v1	GCA_004023945.1_HyaHya_v1_BIUU_genomic.fna	PITC01120564.1	80	373	294	Human-parvovirus-B19	VP	-	73.2	35.714
127837	Erythro_127837_Hyaena	Hyaena_hyaena	Mammalia	Laurasiatheria	Carnivora	Hyaenidae	Hyaena	Erythroparvovirus	HyaHya_v1	GCA_004023945.1_HyaHya_v1_BIUU_genomic.fna	PITC01167541.1	6	299	294	Human-parvovirus-B19	VP	+	72.8	35.714
127840	Erythro_127840_Hyaena	Hyaena_hyaena	Mammalia	Laurasiatheria	Carnivora	Hyaenidae	Hyaena	Erythroparvovirus	HyaHya_v1	GCA_004023945.1_HyaHya_v1_BIUU_genomic.fna	PITC01120563.1	101	394	294	Human-parvovirus-B19	VP	-	73.2	35.714
127842	Erythro_127842_Hyaena	Hyaena_hyaena	Mammalia	Laurasiatheria	Carnivora	Hyaenidae	Hyaena	Erythroparvovirus	HyaHya_v1	GCA_004023945.1_HyaHya_v1_BIUU_genomic.fna	PITC01280425.1	3	206	204	Human-parvovirus-B19	VP	-	75.5	48.529
214316	Erythro_214316_Indri	Indri_indri	Mammalia	Euarchontoglires	Primates	Indriidae	Indri	Erythroparvovirus	IndInd_v1_BIUU	GCA_004363605.1_IndInd_v1_BIUU_genomic.fna	RJWJ010000280.1	124597	126126	1530	Human-parvovirus-B19	VP	+	358	40
214503	Erythro_214503_Indri	Indri_indri	Mammalia	Euarchontoglires	Primates	Indriidae	Indri	Erythroparvovirus	IndInd_v1_BIUU	GCA_004363605.1_IndInd_v1_BIUU_genomic.fna	RJWJ010000280.1	121873	123297	1425	Human-parvovirus-B19	NS	+	291	41.147
66903	Erythro_66903_Giraffa	Giraffa_camelopardalis_tippelskirchi	Mammalia	Laurasiatheria	Unclassified	Giraffidae	Giraffa	Erythroparvovirus	ASM165123v1	GCA_001651235.1_ASM165123v1_genomic.fna	LVKQ01S051553.1	20	694	675	Human-parvovirus-B19	VP	+	202	47.321
69003	Erythro_69003_Giraffa	Giraffa_camelopardalis_tippelskirchi	Mammalia	Laurasiatheria	Unclassified	Giraffidae	Giraffa	Erythroparvovirus	ASM165123v1	GCA_001651235.1_ASM165123v1_genomic.fna	LVKQ01S056239.1	483	1172	690	Human-erythrovirus-V9	NS	-	205	47.788
126716	Proto_126716_Dolichotis	Dolichotis_patagonum	Mammalia	Euarchontoglires	Rodentia	Caviidae	Dolichotis	Protoparvovirus	DolPat_v1	GCA_004027295.1_DolPat_v1_BIUU_genomic.fna	PVJX011902850.1	3	197	195	Mpulungu-bufavirus	NS	+	118	82.812
127356	Proto_127356_Mus	Mus_spretus	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	Protoparvovirus	SPRET_EiJ_v1	GCA_001624865.1_SPRET_EiJ_v1_genomic.fa	CM004109.1	92706775	92709724	2950	Porcine-parvovirus	VP	-	857	76.224
127373	Proto_127373_Takifugu	Takifugu_rubripes	Actinopteri	Unclassified	Tetraodontiformes	Tetraodontidae	Takifugu	Protoparvovirus	FUGU4	Takifugu_rubripes.FUGU4.dna.nonchromosomal.fa	scaffold_8385	278	2135	1858	WUHARV-Parvovirus-1	VP	+	115	32.11
127447	Proto_127447_Trichechus	Trichechus_manatus	Mammalia	Afrotheria	Sirenia	Trichechidae	Trichechus	Protoparvovirus	goldenpath_triMan1	triMan1.fa_2.fa	JH594625	3922997	3924142	1146	Mpulungu-bufavirus	NS	-	154	56.8
127498	Proto_127498_Mus	Mus_spicilegus	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	Protoparvovirus	GCA_003336285.1_MUSP714	GCA_003336285.1_MUSP714_genomic.fna	QGOO01000499.1	393893	397325	3433	Minute-virus-of-mice	VP	-	819	65.498
