record_id	sequenceID	organism	Class	Superorder	Order	Family	Genus	virus_genus	target_version	target_name	scaffold	extract_start	extract_end	sequence_length	assigned_name	assigned_gene	orientation	bitscore	identity
127846	Monodon_monoceros_Dependo_127846	Monodon_monoceros	Mammalia	Laurasiatheria	Cetacea	Monodontidae	Monodon	Dependoparvovirus	MonMon_v1	GCA_004027045.1_MonMon_v1_BIUU_genomic.fna	PVJF01006520.1	68717	69289	573	Adeno-associated-virus-5	VP	-	247	63.441
127805	Monodon_monoceros_Dependo_127805	Monodon_monoceros	Mammalia	Laurasiatheria	Cetacea	Monodontidae	Monodon	Dependoparvovirus	MonMon_v1	GCA_004027045.1_MonMon_v1_BIUU_genomic.fna	PVJF01006520.1	70590	71093	504	Adeno-associated-virus-2	NS	-	185	52.326
169455	Monodon_monoceros_Dependo_169455	Monodon_monoceros	Mammalia	Laurasiatheria	Cetacea	Monodontidae	Monodon	Dependoparvovirus	NGI_Narwhal_1	GCA_005190385.2_NGI_Narwhal_1_genomic.fna	SIHG01006968.1	77666584	77667087	504	Adeno-associated-virus-2	NS	+	185	52.326
169458	Monodon_monoceros_Dependo_169458	Monodon_monoceros	Mammalia	Laurasiatheria	Cetacea	Monodontidae	Monodon	Dependoparvovirus	NGI_Narwhal_1	GCA_005190385.2_NGI_Narwhal_1_genomic.fna	SIHG01006968.1	77668388	77668960	573	Adeno-associated-virus-5	VP	+	247	63.441
127807	Mormoops_blainvillei_Dependo_127807	Mormoops_blainvillei	Mammalia	Laurasiatheria	Chiroptera	Mormoopidae	Mormoops	Dependoparvovirus	MorMeg_v1	GCA_004026545.1_MorMeg_v1_BIUU_genomic.fna	PVJD01000213.1	74429	74746	318	Adeno-associated-virus-2	NS	-	125	56.604
127806	Mormoops_blainvillei_Dependo_127806	Mormoops_blainvillei	Mammalia	Laurasiatheria	Chiroptera	Mormoopidae	Mormoops	Dependoparvovirus	MorMeg_v1	GCA_004026545.1_MorMeg_v1_BIUU_genomic.fna	PVJD01000288.1	296937	297608	672	Muscovy-duck-parvovirus	NS	+	206	55.446
127809	Mormoops_blainvillei_Dependo_127809	Mormoops_blainvillei	Mammalia	Laurasiatheria	Chiroptera	Mormoopidae	Mormoops	Dependoparvovirus	MorMeg_v1	GCA_004026545.1_MorMeg_v1_BIUU_genomic.fna	PVJD01001646.1	229200	229496	297	Adeno-associated-virus-2	NS	+	144	66.667
127810	Murina_aurata_feae_Dependo_127810	Murina_aurata_feae	Mammalia	Laurasiatheria	Chiroptera	Vespertilionidae	Murina	Dependoparvovirus	MurFea_v1	GCA_004026665.1_MurFea_v1_BIUU_genomic.fna	PVJC01011345.1	29754	30533	780	Adeno-associated-virus-2	NS	+	333	63.636
1107	Mus_caroli_Dependo_1107	Mus_caroli	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	Dependoparvovirus	REL-1509_EiJ	CAROLI_EiJ.chromosomes.unplaced.gt2k.fa	chr1	182539754	182540179	426	Adeno-associated-virus-2	NS	+	65.1	31.852
1108	Mus_caroli_Dependo_1108	Mus_caroli	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	Dependoparvovirus	REL-1509_EiJ	CAROLI_EiJ.chromosomes.unplaced.gt2k.fa	chr8	84680344	84680580	237	Adeno-associated-virus-2	NS	-	62.4	43.529
1122	Mus_castaneus_Dependo_1122	Mus_castaneus	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	Dependoparvovirus	REL-1509-EiJ	CAST_EiJ.chromosomes.unplaced.gt2k.fa	chr3	9432176	9432493	318	Adeno-associated-virus-5	VP	-	82	39.167
1109	Mus_castaneus_Dependo_1109	Mus_castaneus	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	Dependoparvovirus	REL-1509-EiJ	CAST_EiJ.chromosomes.unplaced.gt2k.fa	chr3	9436307	9436948	642	Adeno-associated-virus-3	NS	-	78.6	41.379
1110	Mus_castaneus_Dependo_1110	Mus_castaneus	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	Dependoparvovirus	REL-1509-EiJ	CAST_EiJ.chromosomes.unplaced.gt2k.fa	chr8	93601101	93601391	291	Adeno-associated-virus-1	NS	-	65.9	46.914
68373	Mus_musculus_Dependo_68373	Mus_musculus	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	Dependoparvovirus	goldenpath_mm9	chr3.fa	chr3	12017000	12017943	944	Adeno-associated-virus-5	VP	-	110	33.208
67195	Mus_musculus_Dependo_67195	Mus_musculus	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	Dependoparvovirus	goldenpath_mm9	chr3.fa	chr3	12019917	12020696	780	Adeno-associated-virus-2	NS	-	110	32.8
716	Mus_musculus_Dependo_716	Mus_musculus	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	Dependoparvovirus	goldenpath_mm10	chr8.fa	chr8	93163708	93164004	297	Adeno-associated-virus-1	NS	-	65.9	46.914
69061	Mus_musculus_Dependo_69061	Mus_musculus	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	Dependoparvovirus	goldenpath_mm9	chr8.fa	chr8	95687607	95687903	297	Adeno-associated-virus-1	NS	-	65.9	46.914
1111	Mus_pahari_Dependo_1111	Mus_pahari	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	Dependoparvovirus	REL-1509-EiJ	Pahari_EiJ.chromosomes.unplaced.gt2k.fa	chr20	17449526	17449744	219	Adeno-associated-virus-1	NS	-	62.4	43.21
1123	Mus_pahari_Dependo_1123	Mus_pahari	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	Dependoparvovirus	REL-1509-EiJ	Pahari_EiJ.chromosomes.unplaced.gt2k.fa	chr4	7864974	7865174	201	Adeno-associated-virus-5	VP	-	89	56.716
1112	Mus_pahari_Dependo_1112	Mus_pahari	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	Dependoparvovirus	REL-1509-EiJ	Pahari_EiJ.chromosomes.unplaced.gt2k.fa	chr4	7867595	7868056	462	Adeno-associated-virus-8	NS	-	70.5	37.58
119384	Mus_spicilegus_Dependo_119384	Mus_spicilegus	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	Dependoparvovirus	GCA_003336285.1_MUSP714	GCA_003336285.1_MUSP714_genomic.fna	QGOO01033878.1	103128	103427	300	Adeno-associated-virus-1	NS	-	76.6	49.383
120979	Mus_spicilegus_Dependo_120979	Mus_spicilegus	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	Dependoparvovirus	GCA_003336285.1_MUSP714	GCA_003336285.1_MUSP714_genomic.fna	QGOO01037474.1	8646673	8647770	1098	Adeno-associated-virus-5	VP	-	93.2	37.5
120953	Mus_spicilegus_Dependo_120953	Mus_spicilegus	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	Dependoparvovirus	GCA_003336285.1_MUSP714	GCA_003336285.1_MUSP714_genomic.fna	QGOO01037474.1	8649645	8650344	700	Adeno-associated-virus-4	NS	-	88.6	41.322
1124	Mus_spretus_Dependo_1124	Mus_spretus	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	Dependoparvovirus	SPRET_EiJ_v1	GCA_001624865.1_SPRET_EiJ_v1_genomic.fa	CM004095.1	13383378	13383587	210	Adeno-associated-virus-5	VP	-	87	58.209
1113	Mus_spretus_Dependo_1113	Mus_spretus	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	Dependoparvovirus	SPRET_EiJ_v1	GCA_001624865.1_SPRET_EiJ_v1_genomic.fa	CM004096.1	9022605	9023312	708	Adeno-associated-virus-2	NS	-	111	34.016
1114	Mus_spretus_Dependo_1114	Mus_spretus	Mammalia	Euarchontoglires	Rodentia	Muridae	Mus	Dependoparvovirus	SPRET_EiJ_v1	GCA_001624865.1_SPRET_EiJ_v1_genomic.fa	CM004101.1	92315592	92315813	222	Adeno-associated-virus-1	NS	-	66.6	50
127812	Muscardinus_avellanarius_Dependo_127812	Muscardinus_avellanarius	Mammalia	Euarchontoglires	Rodentia	Gliridae	Muscardinus	Dependoparvovirus	MusAve_v1	GCA_004027005.1_MusAve_v1_BIUU_genomic.fna	PVJB01014004.1	35365	35598	234	Adeno-associated-virus-2	NS	+	127	71.795
127811	Muscardinus_avellanarius_Dependo_127811	Muscardinus_avellanarius	Mammalia	Euarchontoglires	Rodentia	Gliridae	Muscardinus	Dependoparvovirus	MusAve_v1	GCA_004027005.1_MusAve_v1_BIUU_genomic.fna	PVJB01021184.1	1286	1735	450	Avian-adeno-associated-virus-strain-DA-1	NS	-	107	44.218
127815	Myocastor_coypus_Dependo_127815	Myocastor_coypus	Mammalia	Euarchontoglires	Rodentia	Myocastoridae	Myocastor	Dependoparvovirus	MyoCoy_v1_BIUU	GCA_004027025.1_MyoCoy_v1_BIUU_genomic.fna	PVJA010007880.1	1205	1735	531	Adeno-associated-virus-2	NS	-	298	77.401
127264	Myotis_brandtii_Dependo_127264	Myotis_brandtii	Mammalia	Laurasiatheria	Chiroptera	Vespertilionidae	Myotis	Dependoparvovirus	ncbi_100_2013	mbr_ref_ASM41265v1_chrUn.fa	gi|549497831|ref|NW_005366109.1|	2423423	2427143	3721	Adeno-associated-virus-7	NS	-	345	49.742
127322	Myotis_davidii_Dependo_127322	Myotis_davidii	Mammalia	Laurasiatheria	Chiroptera	Vespertilionidae	Myotis	Dependoparvovirus	bgi_1.1_april_2013	Myotis_dav_unplaced.scaf.fa_25.fa	gi|432086621|gb|KB116268.1|	746410	750699	4290	Adeno-associated-virus-2	NS	+	223	67.702
127417	Myotis_lucifugus_Dependo_127417	Myotis_lucifugus	Mammalia	Laurasiatheria	Chiroptera	Vespertilionidae	Myotis	Dependoparvovirus	goldenpath_myoLuc2	myoLuc2.fa	GL430312	465565	468697	3133	Adeno-associated-virus-2	NS	-	247	53.879
120954	Neomonachus_schauinslandi_Dependo_120954	Neomonachus_schauinslandi	Mammalia	Laurasiatheria	Carnivora	Phocidae	Monachus	Dependoparvovirus	ASM220157v1	GCA_002201575.1_ASM220157v1_genomic.fna	NINY01007828.1	18946437	18946781	345	Avian-adeno-associated-virus-strain-DA-1	NS	-	68.6	38.889
78578	Neophocaena_asiaeorientalis_Dependo_78578	Neophocaena_asiaeorientalis	Mammalia	Laurasiatheria	Cetacea	Phocoenidae	Neophocaena	Dependoparvovirus	V1	GCF_003031525.1_Neophocaena_asiaeorientalis_V1_genomic.fna	NW_020174566.1	385931	386296	366	Adeno-associated-virus-2	NS	+	93.2	44
127352	Neophocaena_asiaeorientalis_Dependo_127352	Neophocaena_asiaeorientalis	Mammalia	Laurasiatheria	Cetacea	Phocoenidae	Neophocaena	Dependoparvovirus	V1	GCF_003031525.1_Neophocaena_asiaeorientalis_V1_genomic.fna	NW_020175027.1	3229818	3233759	3942	Goose-parvovirus	NS	+	244	41.919
3307	Neotoma_lepida_Dependo_3307	Neotoma_lepida	Mammalia	Euarchontoglires	Rodentia	Cricetidae	Neotoma	Dependoparvovirus	ASM167557v1	GCA_001675575.1_ASM167557v1_genomic.fna	LZPO01075233.1	1966	2499	534	Adeno-associated-virus-1	NS	+	94.7	41.096
78045	Neovison_vison_Dependo_78045	Neovison_vison	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Neovison	Dependoparvovirus	NNQGG.v01	GCA_900108605.1_NNQGG.v01_genomic.fna	FNWR01000628.1	255588	255935	348	Bovine-adeno-associated-virus	NS	+	79	38
210987	Nycticeius_humeralis_Dependo_210987	Nycticeius_humeralis	Mammalia	Laurasiatheria	Chiroptera	Vespertilionidae	Nycticeius	Dependoparvovirus	NycHum_v1_BIUU	GCA_007922795.1_NycHum_v1_BIUU_genomic.fna	VMDQ010050549.1	4561	5121	561	Adeno-associated-virus-2	NS	-	204	57.068
480	Ochotona_princeps_Dependo_480	Ochotona_princeps	Mammalia	Euarchontoglires	Lagomorpha	Ochotonidae	Ochotona	Dependoparvovirus	goldenpath_ochPri3	ochPri3.fa_2.fa	JH802073	30948390	30949073	684	Adeno-associated-virus-5	NS	+	90.1	32.618
754	Octodon_degus_Dependo_754	Octodon_degus	Mammalia	Euarchontoglires	Rodentia	Octodontidae	Octodon	Dependoparvovirus	broad_1.0_july_2012	O_degus_v0.assembly.fasta_10.fa	scaffold00034	16377593	16377916	324	Adeno-associated-virus-5	VP	-	93.6	49.074
66835	Octodon_degus_Dependo_66835	Octodon_degus	Mammalia	Euarchontoglires	Rodentia	Octodontidae	Octodon	Dependoparvovirus	broad_1.0_july_2012	O_degus_v0.assembly.fasta_15.fa	scaffold00064	8427673	8429187	1515	Adeno-associated-virus-4	NS	+	665	63.147
67068	Odobenus_rosmarus_Dependo_67068	Odobenus_rosmarus	Mammalia	Laurasiatheria	Carnivora	Odobenidae	Odobenus	Dependoparvovirus	marinemamm_1.0_april_2013	oro_ref_Oros_1.0_chrUn.fa_33.fa	gi|469043811|ref|NW_004451877.1|	138390	138698	309	Bat-adeno-associated-virus-YNM	NS	+	69.3	40
756	Opisthocomus_hoazin_Dependo_756	Opisthocomus_hoazin	Aves	Neognathae	Opisthocomiformes	Opisthocomidae	Opisthocomus	Dependoparvovirus	bgi_2011-10-28	Ophisthocomus_hoazin.scaf.noBacterial.fa	scaffold101	294383	294586	204	Adeno-associated-virus-5	VP	-	70.5	53.125
127464	Orcinus_orca_Dependo_127464	Orcinus_orca	Mammalia	Laurasiatheria	Cetacea	Delphinidae	Orcinus	Dependoparvovirus	ncbi_ANOL02_jan_2013	ANOL02.fasta_13.fa	gi|442705876|gb|ANOL02028540.1|	31890	34916	3027	Muscovy-duck-parvovirus	VP	+	189	63.38
66837	Ornithorhynchus_anatinus_Dependo_66837	Ornithorhynchus_anatinus	Mammalia	Unclassified	Monotremata	Ornithorhynchidae	Ornithorhynchus	Dependoparvovirus	goldenpath_ornAna1_2007-03	ornAna1.fa	Contig18075	18727	19056	330	Avian-adeno-associated-virus-strain-DA-1	NS	-	75.1	38.235
128356	Ornithorhynchus_anatinus_Dependo_128356	Ornithorhynchus_anatinus	Mammalia	Unclassified	Monotremata	Ornithorhynchidae	Ornithorhynchus	Dependoparvovirus	mOrnAna1	GCA_004115175.1_mOrnAna1.h.v1_genomic.fna	RZJU01002311.1	490007	490303	297	Muscovy-duck-parvovirus	NS	+	74.7	41.584
127441	Orycteropus_afer_Dependo_127441	Orycteropus_afer	Mammalia	Afrotheria	Tubulidentata	Orycteropodidae	Orycteropus	Dependoparvovirus	broad_v0_2012	O_afer_v0.assembly.fa	scaffold00268	4835582	4837486	1905	Adeno-associated-virus-3	VP	+	184	66.667
127438	Oryctolagus_cuniculus_Dependo_127438	Oryctolagus_cuniculus	Mammalia	Euarchontoglires	Lagomorpha	Leporidae	Oryctolagus	Dependoparvovirus	goldenpath_oryCun2	oryCun2.fa	chr10	8292094	8295947	3854	Adeno-associated-virus-8	NS	-	367	39.378
488	Ovis_aries_Dependo_488	Ovis_aries	Mammalia	Laurasiatheria	Unclassified	Bovidae	Ovis	Dependoparvovirus	goldenpath_oviAri3	oviAri3.fa	chrX	129362130	129362297	168	Avian-adeno-associated-virus-ATCC-VR-865	NS	+	65.5	54.545
120956	Ovis_aries_Dependo_120956	Ovis_aries	Mammalia	Laurasiatheria	Unclassified	Bovidae	Ovis	Dependoparvovirus	Oar_rambouillet_v1.0	GCA_002742125.1_Oar_rambouillet_v1.0_genomic.fna	CM008498.1	146262190	146262354	165	Avian-adeno-associated-virus-ATCC-VR-865	NS	+	65.9	54.545
120930	Ovis_aries_Dependo_120930	Ovis_aries	Mammalia	Laurasiatheria	Unclassified	Bovidae	Ovis	Dependoparvovirus	ensembl_79_Oar_v3.1	Ovis_aries.Oar_v3.1.dna.chromosome.X.fa	X_dna:chromosome_chromosome:Oar_v3.1:X:1:135437088:1_REF	129362133	129362297	165	Avian-adeno-associated-virus-ATCC-VR-865	NS	+	65.9	54.545
718	Panthera_tigris_altaica_Dependo_718	Panthera_tigris_altaica	Mammalia	Laurasiatheria	Carnivora	Felidae	Panthera	Dependoparvovirus	ncbi_100_2014-03	74533_ref_PanTig1.0_chrUn.fa	gi|589288889|ref|NW_006712088.1|	732706	732855	150	Muscovy-duck-parvovirus	NS	-	64.7	62
66815	Pantholops_hodgsonii_Dependo_66815	Pantholops_hodgsonii	Mammalia	Laurasiatheria	Unclassified	Bovidae	Pantholops	Dependoparvovirus	PHO1.0	pho_ref_PHO1.0_chrUn.fa	gi|553010352|ref|NW_005810654.1|	3185199	3185615	417	Adeno-associated-virus-2	NS	+	95.9	40.8
66804	Papio_anubis_Dependo_66804	Papio_anubis	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Papio	Dependoparvovirus	goldenpath_papAnu2	papAnu2.fa_1.fa	chr11	48228901	48230085	1185	Adeno-associated-virus-2	NS	-	754	91.495
127488	Papio_anubis_Dependo_127488	Papio_anubis	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Papio	Dependoparvovirus	goldenpath_papAnu2	papAnu2.fa_3.fa	chr3	14387629	14389957	2329	Adeno-associated-virus-2	NS	+	1156	90.732
120957	Paradisaea_raggiana_Dependo_120957	Paradisaea_raggiana	Aves	Neognathae	Passeriformes	Paradisaeidae	Paradisaea	Dependoparvovirus	GCA_003713265	GCA_003713265.1_ParRag_1.0_genomic.fna	RAHK01000919.1	115330	115653	324	Adeno-associated-virus-2	VP	-	67.8	54.098
120916	Parotia_lawesii_Dependo_120916	Parotia_lawesii	Aves	Neognathae	Passeriformes	Paradisaeidae	Parotia	Dependoparvovirus	GCA_003713295	GCA_003713295.1_ParLaw_1.0_genomic.fna	RAHM01000027.1	480521	480847	327	Adeno-associated-virus-3	VP	-	77	44.211
120958	Parotia_lawesii_Dependo_120958	Parotia_lawesii	Aves	Neognathae	Passeriformes	Paradisaeidae	Parotia	Dependoparvovirus	GCA_003713295	GCA_003713295.1_ParLaw_1.0_genomic.fna	RAHM01000246.1	887586	887909	324	Adeno-associated-virus-2	VP	-	66.2	54.098
69062	Parus_major_Dependo_69062	Parus_major	Aves	Neognathae	Passeriformes	Paridae	Parus	Dependoparvovirus	1.0.3	9157_ref_Parus_major1.0.3_chr6.fa	gi|996767191|ref|NC_029275.1|	14119027	14119350	324	Adeno-associated-virus-1	VP	-	70.5	42.574
68348	Parus_major_Dependo_68348	Parus_major	Aves	Neognathae	Passeriformes	Paridae	Parus	Dependoparvovirus	1.0.3	9157_ref_Parus_major1.0.3_chr4.fa	gi|996767195|ref|NC_029271.1|	13079961	13080245	285	Bat-adeno-associated-virus-YNM	VP	+	76.6	46.392
69063	Passer_domesticus_Dependo_69063	Passer_domesticus	Aves	Neognathae	Passeriformes	Passeridae	Passer	Dependoparvovirus	Passer_domesticus-1.0	GCA_001700915.1_Passer_domesticus-1.0_genomic.fna	CM004533.1	12242012	12242338	327	Snake-adeno-associated-virus	VP	-	66.6	39.806
822	Pelecanus_crispus_Dependo_822	Pelecanus_crispus	Aves	Neognathae	Pelecaniformes	Pelecanidae	Pelecanus	Dependoparvovirus	bgi_2011-10-28	Pelecanus_crispus.scaf.noBacterial.fa	scaffold1346	88329	88700	258	Adeno-associated-virus-8	NS	+	143	66.279
127249	Pelecanus_crispus_Dependo_127249	Pelecanus_crispus	Aves	Neognathae	Pelecaniformes	Pelecanidae	Pelecanus	Dependoparvovirus	bgi_2011-10-28	Pelecanus_crispus.scaf.noBacterial.fa	scaffold56836	6093	7621	1529	Adeno-associated-virus-2	NS	-	161	72
493	Peromyscus_maniculatus_bairdii_Dependo_493	Peromyscus_maniculatus_bairdii	Mammalia	Euarchontoglires	Rodentia	Cricetidae	Peromyscus	Dependoparvovirus	1	230844_ref_Pman_1.0_chrUn.fa	gi|586829182|ref|NW_006501254.1|	2428427	2428726	300	Bat-adeno-associated-virus-YNM	NS	-	80.9	44.762
127821	Petromus_typicus_Dependo_127821	Petromus_typicus	Mammalia	Euarchontoglires	Rodentia	Petromuridae	Petromus	Dependoparvovirus	PetTyp_v1_BIUU	GCA_004026965.1_PetTyp_v1_BIUU_genomic.fna	PVIR01059760.1	5326	5808	483	Adeno-associated-virus-2	NS	-	225	69.333
66405	Phascolarctos_cinereus_Dependo_66405	Phascolarctos_cinereus	Mammalia	Unclassified	Diprotodontia	Phascolarctidae	Phascolarctos	Dependoparvovirus	phaCin_unsw_v4.1	phaCin_unsw_v4.1.fa	phaCin_unsw_v4.1.fa.scaf00284	1362289	1362432	144	Bat-adeno-associated-virus-YNM	NS	-	75.5	64.583
120959	Phocoena_phocoena_Dependo_120959	Phocoena_phocoena	Mammalia	Laurasiatheria	Cetacea	Phocoenidae	Phocoena	Dependoparvovirus	GCA_003071005	GCA_003071005.1_ASM307100v1_genomic.fna	PKGA01002432.1	4150214	4150579	366	Adeno-associated-virus-2	NS	-	90.5	43.548
127416	Phocoena_phocoena_Dependo_127416	Phocoena_phocoena	Mammalia	Laurasiatheria	Cetacea	Phocoenidae	Phocoena	Dependoparvovirus	GCA_003071005	GCA_003071005.1_ASM307100v1_genomic.fna	PKGA01132905.1	1807877	1811316	3440	Snake-adeno-associated-virus	VP	+	249	49.167
128361	Phyllostomus_discolor_Dependo_128361	Phyllostomus_discolor	Mammalia	Laurasiatheria	Chiroptera	Phyllostomidae	Phyllostomus	Dependoparvovirus	mPhyDis1_v1	GCA_004115245.1_mPhyDis1_v1.h_genomic.fna	RXPB01000259.1	5650	7479	1830	Goose-parvovirus	NS	+	137	65.306
128360	Phyllostomus_discolor_Dependo_128360	Phyllostomus_discolor	Mammalia	Laurasiatheria	Chiroptera	Phyllostomidae	Phyllostomus	Dependoparvovirus	mPhyDis1_v1	GCA_004115245.1_mPhyDis1_v1.h_genomic.fna	RXPB01009965.1	47526	48263	738	Adeno-associated-virus-5	VP	-	252	52.245
128359	Phyllostomus_discolor_Dependo_128359	Phyllostomus_discolor	Mammalia	Laurasiatheria	Chiroptera	Phyllostomidae	Phyllostomus	Dependoparvovirus	mPhyDis1_v1	GCA_004115245.1_mPhyDis1_v1.h_genomic.fna	RXPB01009965.1	49401	49952	552	Adeno-associated-virus-5	NS	-	234	60.894
128357	Phyllostomus_discolor_Dependo_128357	Phyllostomus_discolor	Mammalia	Laurasiatheria	Chiroptera	Phyllostomidae	Phyllostomus	Dependoparvovirus	mPhyDis1_v1	GCA_004115245.1_mPhyDis1_v1.h_genomic.fna	RXPB01010460.1	291884	292363	480	Adeno-associated-virus-2	NS	+	201	61.688
127273	Physeter_catodon_Dependo_127273	Physeter_catodon	Mammalia	Laurasiatheria	Cetacea	Physeteridae	Physeter	Dependoparvovirus	2.0.2	9755_ref_Physeter_macrocephalus-2.0.2_chrUn.fa	gi|589812348|ref|NW_006724242.1|	675464	678268	2805	Avian-adeno-associated-virus-strain-DA-1	NS	+	177	59.712
66883	Physeter_catodon_Dependo_66883	Physeter_catodon	Mammalia	Laurasiatheria	Cetacea	Physeteridae	Physeter	Dependoparvovirus	2.0.2	9755_ref_Physeter_macrocephalus-2.0.2_chrUn.fa	gi|589812373|ref|NW_006724217.1|	632329	632535	207	Adeno-associated-virus-2	NS	-	71.6	53.333
127823	Pipistrellus_pipistrellus_Dependo_127823	Pipistrellus_pipistrellus	Mammalia	Laurasiatheria	Chiroptera	Vespertilionidae	Pipistrellus	Dependoparvovirus	PipPip_v1	GCA_004026625.1_PipPip_v1_BIUU_genomic.fna	PVIQ01000308.1	121864	122973	1110	Bat-adeno-associated-virus-YNM	NS	+	590	76.344
127847	Pipistrellus_pipistrellus_Dependo_127847	Pipistrellus_pipistrellus	Mammalia	Laurasiatheria	Chiroptera	Vespertilionidae	Pipistrellus	Dependoparvovirus	PipPip_v1	GCA_004026625.1_PipPip_v1_BIUU_genomic.fna	PVIQ01000308.1	124201	125403	1203	Bat-adeno-associated-virus-YNM	VP	+	600	75
127822	Pipistrellus_pipistrellus_Dependo_127822	Pipistrellus_pipistrellus	Mammalia	Laurasiatheria	Chiroptera	Vespertilionidae	Pipistrellus	Dependoparvovirus	PipPip_v1	GCA_004026625.1_PipPip_v1_BIUU_genomic.fna	PVIQ01043641.1	7780	8313	534	Adeno-associated-virus-2	NS	-	237	67.241
128705	Platanista_minor_Dependo_128705	Platanista_minor	Mammalia	Laurasiatheria	Cetacea	Platanistidae	Platanista	Dependoparvovirus	PlaMin_v1_BIUU	GCA_004363435.1_PlaMin_v1_BIUU_genomic.fna	RJWK010029324.1	11687	12028	342	Goose-parvovirus	NS	+	164	68.75
128709	Platanista_minor_Dependo_128709	Platanista_minor	Mammalia	Laurasiatheria	Cetacea	Platanistidae	Platanista	Dependoparvovirus	PlaMin_v1_BIUU	GCA_004363435.1_PlaMin_v1_BIUU_genomic.fna	RJWK010029324.1	13556	14128	573	Adeno-associated-virus-5	VP	+	247	62.903
719	Procavia_capensis_Dependo_719	Procavia_capensis	Mammalia	Afrotheria	Hyracoidea	Procaviidae	Procavia	Dependoparvovirus	goldenpath_proCap1	proCap1.fa	scaffold_19252	22396	23322	927	Bovine-adeno-associated-virus	NS	-	238	52.846
760	Procavia_capensis_Dependo_760	Procavia_capensis	Mammalia	Afrotheria	Hyracoidea	Procaviidae	Procavia	Dependoparvovirus	goldenpath_proCap1	proCap1.fa	scaffold_6934	37881	38060	180	Adeno-associated-virus-2	VP	-	86.3	66.667
761	Procavia_capensis_Dependo_761	Procavia_capensis	Mammalia	Afrotheria	Hyracoidea	Procaviidae	Procavia	Dependoparvovirus	goldenpath_proCap1	proCap1.fa	scaffold_6934	39510	39620	111	Adeno-associated-virus-8	VP	+	72.4	83.784
126645	Prolemur_simus_Dependo_126645	Prolemur_simus	Mammalia	Euarchontoglires	Primates	Lemuridae	Prolemur	Dependoparvovirus	Prosim_1.0	GCA_003258685.1_Prosim_1.0_genomic.fna	MPIZ01000190.1	715425	716234	810	Bat-adeno-associated-virus-YNM	VP	+	185	40.141
66793	Propithecus_coquereli_Dependo_66793	Propithecus_coquereli	Mammalia	Euarchontoglires	Primates	Indriidae	Propithecus	Dependoparvovirus	Pcoq_1.0	379532_ref_Pcoq_1.0_chrUn.fa	gi|808384653|ref|NW_012145967.1|	4720843	4721250	408	Adeno-associated-virus-5	VP	-	169	60.741
66791	Propithecus_coquereli_Dependo_66791	Propithecus_coquereli	Mammalia	Euarchontoglires	Primates	Indriidae	Propithecus	Dependoparvovirus	Pcoq_1.0	379532_ref_Pcoq_1.0_chrUn.fa	gi|808385307|ref|NW_012145313.1|	18594	19013	420	Adeno-associated-virus-5	VP	-	169	59.854
120962	Psammomys_obesus_Dependo_120962	Psammomys_obesus	Mammalia	Euarchontoglires	Rodentia	Muridae	Psammomys	Dependoparvovirus	ASM221593v1	GCA_002215935.1_ASM221593v1_genomic.fna	NESX01018114.1	1557	1853	297	Bat-adeno-associated-virus-YNM	NS	-	67	54.688
120963	Pseudois_nayaur_Dependo_120963	Pseudois_nayaur	Mammalia	Laurasiatheria	Unclassified	Bovidae	Pseudois	Dependoparvovirus	ASM318257v1	GCA_003182575.1_ASM318257v1_genomic.fna	NIZD01207767.1	2826	3203	378	Adeno-associated-virus-2	NS	-	60.1	35.714
764	Pseudopodoces_humilis_Dependo_764	Pseudopodoces_humilis	Aves	Neognathae	Passeriformes	Paridae	Pseudopodoces	Dependoparvovirus	1	181119_ref_PseHum1.0_chrUn.fa	gi|539359160|ref|NW_005087579.1|	9622401	9622691	291	Bat-adeno-associated-virus-YNM	VP	+	80.5	46.939
765	Pseudopodoces_humilis_Dependo_765	Pseudopodoces_humilis	Aves	Neognathae	Passeriformes	Paridae	Pseudopodoces	Dependoparvovirus	1	181119_ref_PseHum1.0_chrUn.fa	gi|539359177|ref|NW_005087562.1|	13436822	13437160	339	Adeno-associated-virus-3	VP	-	66.6	40.594
